iline it ipx ipy ipz
50 8 5.474663339555264e-06 2.020720720291138 -0.4389068411695039
50 19 -0.0003748349845409393 1.481916666030884 -0.4575285528235786
50 33 1.820549368858337e-05 1.393281221389771 0.3098589397867831
50 71 3.057718276977539e-05 1.567004680633545 0.653720506550876
50 98 2.524256706237793e-05 2.208066463470459 -0.07065642722343268
50 113 -0.0004205107688903809 1.547065019607544 -0.5380469635244164
50 125 3.215670585632324e-05 1.378033041954041 0.1343579246193752
50 145 4.142522811889648e-06 1.516387224197388 0.6251515167749663
50 186 5.853176116943359e-05 2.091161012649536 0.3853757969043676
50 207 -0.0005182623863220215 1.613379716873169 -0.5742371524114566
50 218 4.085898399353027e-05 1.381907343864441 -0.04595767446188032
50 235 -2.312660217285156e-05 1.482907652854919 0.5839007896318298
50 277 1.937150955200195e-05 1.898629426956177 0.5651330277807819
50 301 0.0003792047500610352 1.690332889556885 -0.5861114182929706
50 311 3.516674041748047e-05 1.398425698280334 -0.185783231970555
50 328 -5.859136581420898e-05 1.454991102218628 0.5322455960688146
50 369 0.0001287087798118591 1.772270798683167 0.6293483450350016
50 396 0.0005473867058753967 1.788897275924683 -0.5735825684074675
50 405 0.0002021752297878265 1.422319412231445 -0.3009048851521869
50 421 7.141940295696259e-05 1.428986787796021 0.4662750280716818
50 462 1.347064971923828e-05 1.675071001052856 0.6570439177615279
50 489 4.667043685913086e-05 1.938568949699402 -0.5052474563275329
50 499 -4.690885543823242e-05 1.460265159606934 -0.4145105710805955
50 514 4.649162292480469e-05 1.402567267417908 0.3648164041723994
50 554 4.678964614868164e-05 1.59188449382782 0.6596192171637925
50 581 3.921985626220703e-05 2.154518127441406 -0.2522427399840768
50 593 0.0004904866218566895 1.521493196487427 -0.5139791234108299
50 606 3.945827484130859e-05 1.381538391113281 0.2048391882390034
50 638 -2.384185791015625e-07 1.533340215682983 0.6388673134632321
50 669 1.168251037597656e-05 2.165112018585205 0.2542079280202265
50 688 -4.917383193969727e-05 1.58918571472168 -0.5651899359088609
50 699 8.761882781982422e-06 1.378355264663696 0.01285648416011911
50 716 4.947185516357422e-06 1.493166446685791 0.5998320707456227
50 758 -8.982419967651367e-05 1.952796936035156 0.5274193570822684
50 782 0.0006022453308105469 1.664054989814758 -0.5850960723830595
50 792 -8.678436279296875e-05 1.392322778701782 -0.1470409402472624
50 809 4.348158836364746e-05 1.462435841560364 0.5489773272174469
50 850 0.0001402497291564941 1.802196860313416 0.6173284785370651
50 876 0.0005271732807159424 1.759328126907349 -0.5805371279917285
50 886 0.0001150667667388916 1.415112018585205 -0.2726216134557448
50 902 1.150369644165039e-05 1.435034275054932 0.4849705833290459
50 943 2.211332321166992e-05 1.69567608833313 0.6533838368926983
50 970 0.0003719329833984375 1.899074673652649 -0.5294920624388644
50 980 -0.0004464983940124512 1.450164556503296 -0.3905273909704999
50 995 3.767013549804688e-05 1.407716870307922 0.3903376270524787
50 1035 3.850460052490234e-05 1.606338381767273 0.6615800711802106
50 1062 -1.943111419677734e-05 2.113803625106812 -0.3260679210015206
50 1074 -0.0006629228591918945 1.508476734161377 -0.4988438261615785
50 1087 2.676248550415039e-05 1.384218573570251 0.2385703575504164
50 1123 1.728534698486328e-06 1.542502284049988 0.6447989680875691
50 1150 8.046627044677734e-06 2.192559719085693 0.1741677166883587
50 1168 -0.001100599765777588 1.577828168869019 -0.5598626453510132
50 1179 6.282329559326172e-05 1.377263426780701 0.04255097129188676
50 1197 1.454353332519531e-05 1.498032212257385 0.607003294527249
50 1239 -4.157423973083496e-05 1.98003351688385 0.5055937167787941
50 1262 0.001068830490112305 1.652849793434143 -0.584167313568955
50 1272 -7.465481758117676e-05 1.389769077301025 -0.129427071096904
50 1289 -0.000211864709854126 1.465385437011719 0.5558988889584559
50 1330 8.195638656616211e-05 1.814047455787659 0.6122866228385725
50 1356 0.0001936852931976318 1.749293327331543 -0.582636025960988
50 1366 0.0001079738140106201 1.412721872329712 -0.2633052011326686
50 1382 6.082653999328613e-05 1.436661005020142 0.4906195413686607
50 1423 2.425909042358398e-05 1.700856685638428 0.6525775410961826
50 1450 0.0003516077995300293 1.890372753143311 -0.5344319895190361
50 1460 -0.0004674196243286133 1.448038578033447 -0.3856717146069162
50 1475 4.082918167114258e-05 1.408520817756653 0.3950171845324448
50 1515 8.946657180786133e-05 1.608341455459595 0.6621139346169973
50 1542 -2.437829971313477e-05 2.108466625213623 -0.3344208253468276
50 1554 -0.0007368922233581543 1.506943702697754 -0.4973220489554973
50 1567 4.291534423828125e-05 1.384335875511169 0.2415570260208911
50 1603 1.913309097290039e-05 1.542711973190308 0.6454345665307508
50 1630 -6.616115570068359e-06 2.193038940429688 0.1727422180163618
50 1648 -0.00114595890045166 1.577694296836853 -0.5601917226098687
50 1659 3.445148468017578e-05 1.377118110656738 0.04152631409754489
50 1677 -3.397464752197266e-06 1.497284889221191 0.6068859540896747
50 1719 -1.221895217895508e-05 1.975186109542847 0.5099187127323935
50 1742 0.001045733690261841 1.655071139335632 -0.584896273698187
50 1752 -7.361173629760742e-05 1.39024293422699 -0.1348977260181325
50 1769 -0.0001190304756164551 1.463701963424683 0.5537454256886416
50 1810 0.0001364946365356445 1.805925607681274 0.616341529967132
50 1836 0.0004616379737854004 1.756891846656799 -0.5817190842810458
50 1846 8.335709571838379e-05 1.414649486541748 -0.272969768718202
