iline it ipx ipy ipz
151 32 -0.008306641131639481 2.531883955001831 -0.07152005285024643
151 75 0.0003347041201777756 3.843833923339844 -0.867074191570282
151 110 -0.001034595421515405 3.221154928207397 0.9437010288238525
151 157 4.277697735233232e-05 2.593419551849365 -0.3615253269672394
151 198 0.0009493365650996566 4.223922729492188 -0.4854588806629181
151 234 -0.001904190168716013 2.898472309112549 0.7848421931266785
151 281 0.002694281050935388 2.74931812286377 -0.6366072297096252
151 319 -0.0003762530395761132 4.339374542236328 0.1239354833960533
151 359 -0.0006196624017320573 2.675939798355103 0.534518837928772
151 405 0.003071669954806566 3.013498783111572 -0.8617958426475525
151 441 -0.001441614236682653 4.084487438201904 0.6804572939872742
151 483 -0.001144553767517209 2.554343223571777 0.2361340522766113
151 529 0.0009000794379971921 3.39726734161377 -0.972684919834137
151 563 -0.003044301643967628 3.628769636154175 0.9487816095352173
151 608 -0.00550113758072257 2.529234647750854 -0.07854681462049484
151 651 0.002139836316928267 3.868836879730225 -0.8551956415176392
151 686 -0.003408885793760419 3.184787034988403 0.9359506368637085
151 732 0.001611003885045648 2.605606079101562 -0.3983248174190521
151 773 0.0008196703856810927 4.268040657043457 -0.4002339243888855
151 810 -0.0007924839737825096 2.84489893913269 0.7438636422157288
151 856 0.00229177693836391 2.795671224594116 -0.6946868896484375
151 894 -8.111263014143333e-05 4.309635162353516 0.2850146889686584
151 934 -0.0004119066288694739 2.628753423690796 0.4544562101364136
151 980 0.002950092079117894 3.118064641952515 -0.914875328540802
151 1015 -0.00148215179797262 3.93915319442749 0.8113189935684204
151 1058 -0.0001734645338729024 2.53108811378479 0.1196146160364151
151 1103 0.0006631872965954244 3.578504800796509 -0.9638798832893372
151 1137 -0.002494432032108307 3.428158044815063 0.9749459624290466
151 1182 0.0008988777990452945 2.548449277877808 -0.2254602313041687
151 1224 0.001536882598884404 4.089621067047119 -0.681205153465271
151 1260 -0.001536302384920418 2.992252111434937 0.8554825186729431
151 1306 0.002437342423945665 2.690677165985107 -0.5654780268669128
151 1345 0.0001205820080940612 4.351996898651123 -0.01182373054325581
151 1383 -0.002541277557611465 2.696797132492065 0.5765823125839233
151 1429 0.0003406706673558801 2.981816530227661 -0.851169228553772
151 1465 -0.001681921421550214 4.093391418457031 0.6780739426612854
151 1507 -0.0008364204550161958 2.545289039611816 0.2226749956607819
151 1552 0.003203628119081259 3.442004680633545 -0.9781949520111084
151 1586 -0.003166560782119632 3.54658579826355 0.9696797728538513
151 1631 0.0008205922204069793 2.532034635543823 -0.1519284546375275
151 1673 0.000229330180445686 4.002820491790771 -0.7686831951141357
151 1708 -0.000982412020675838 3.052002191543579 0.8907110095024109
151 1755 0.001216558390296996 2.659713745117188 -0.5210800766944885
151 1794 0.0001645975862629712 4.348560810089111 -0.1061828956007957
151 1832 -0.000458406750112772 2.718283176422119 0.611687183380127
151 1878 0.003294751979410648 2.948873043060303 -0.8314302563667297
151 1913 -0.0009481005254201591 4.125950813293457 0.6439582109451294
151 1955 -0.001211307942867279 2.547416210174561 0.2412798255681992
151 2000 0.002264727372676134 3.42448878288269 -0.9805202484130859
151 2034 -0.003018240677192807 3.552591323852539 0.9709680080413818
151 2079 0.000847789749968797 2.530271053314209 -0.1545140892267227
151 2121 0.001182753127068281 4.015092372894287 -0.7597833871841431
151 2156 -0.003037448273971677 3.033084154129028 0.8828122615814209
151 2202 0.0009106728830374777 2.670255899429321 -0.542622983455658
151 2241 0.0001592967892065644 4.354444026947021 -0.03910494595766068
